,date,12:00 AM,12:30 AM,1:00 AM,1:30 AM,2:00 AM,2:30 AM,3:00 AM,3:30 AM,4:00 AM,4:30 AM,5:00 AM,5:30 AM,6:00 AM,6:30 AM,7:00 AM,7:30 AM,8:00 AM,8:30 AM,9:00 AM,9:30 AM,10:00 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:30 PM,3:00 PM,3:30 PM,4:00 PM,4:30 PM,5:00 PM,5:30 PM,6:00 PM,6:30 PM,7:00 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM
316,2017/11/13,17.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,17.0,18.0,19.0,20.0,22.0,23.0,25.0,26.579380157193803,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,27.0,26.661559682194707,25.0,24.0,23.0,23.0,23.0,23.0,21.0,20.0,20.0,20.0,19.0,19.0,19.0
317,2017/11/14,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,17.0,16.0,16.0,16.116282599588125,17.0,18.0,18.0,19.0,20.0,22.0,23.0,24.0,25.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,23.0,23.0,23.0,22.0,21.0,21.0,20.0,20.771389444665676,20.0,19.0,19.0,19.0,19.0
318,2017/11/15,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,16.0,16.0,16.0,17.0,18.0,19.0,20.0,21.0,23.0,23.0,23.0,25.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0,25.0,24.0,23.0,22.0,21.0,21.0,21.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0
319,2017/11/16,19.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,16.339264678005105,17.0,18.0,19.0,20.0,20.0,21.0,22.0,22.0,23.0,25.0,25.0,26.0,25.0,25.0,25.0,25.0,24.0,24.0,23.0,22.0,22.942163740653275,22.0,21.0,21.0,21.0,19.0,19.0,18.0,18.0,18.60744587522247,18.0,18.0
320,2017/11/17,19.287291837076914,17.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.550865193543729,16.0,16.0,16.0,16.0,16.0,17.0,19.0,21.0,22.0,22.0,24.0,24.0,25.0,25.0,25.0,26.0,26.0,25.0,25.0,23.677348276140762,24.0,24.0,23.0,22.0,21.97743814073339,22.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,19.0
321,2017/11/18,19.389756298657662,18.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,17.0,17.0,16.0,15.0,15.0,15.0,15.0,15.0,17.0,17.0,19.0,21.0,22.0,23.0,23.0,24.0,23.50321408639829,24.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.063035244742903,23.0,23.0,22.0,22.0,22.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,19.0
322,2017/11/19,19.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,16.0,16.0,16.0,15.0,15.0,15.0,14.0,15.0,16.0,18.0,19.0,19.0,20.0,21.0,22.0,22.0,23.0,23.0,24.0,24.0,24.0,23.470222974120922,24.0,23.0,23.0,23.0,22.0,21.0,20.0,20.0,20.0,19.0,19.0,19.053364421028032,17.0,18.0,17.0,18.0,17.0
323,2017/11/20,17.0,17.0,15.486162052175978,17.0,16.0,16.0,16.0,15.0,12.67045477270005,14.0,13.0,12.0,13.0,11.0,10.0,10.0,10.0,12.0,14.0,14.0,16.0,18.0,19.0,20.0,21.0,22.162174554404576,22.0,23.470932922422286,24.0,23.0,23.0,23.0,23.0,22.0,22.072206109815667,20.0,20.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,16.587580620976,15.756437757410712,16.0,13.0
324,2017/11/21,13.0,13.0,13.0,15.709508952879329,12.0,11.0,10.0,12.83395295173346,10.0,10.0,11.23360686494302,10.0,9.0,9.0,10.0,10.0,11.0,12.0,13.585146611026333,15.0,16.0,18.0,19.0,20.0,21.34974380245677,22.0,22.69356641681005,23.0,24.499643648794475,24.0,24.0,24.0,23.285091579082213,22.05829490480229,21.678003119575415,21.0,21.0,20.0,19.0,18.0,18.0,17.0,17.381805911405774,16.0,16.0,16.0,16.0,15.0
325,2017/11/22,15.0,15.0,14.0,14.0,13.0,13.0,13.0,12.0,12.0,12.0,11.0,11.0,11.0,10.0,9.738146261332224,9.0,11.629442074971788,14.0,15.0,14.690821579917122,17.0,19.0,19.94015949915719,21.0,22.0,23.0,24.0,23.491206822132142,25.0,25.0,25.0,25.0,24.0,22.92562731265234,22.0,21.0,20.0,20.0,18.80640439329382,19.0,18.0,17.0,17.0,17.0,16.0,16.0,15.0,15.0
326,2017/11/23,14.0,14.0,14.0,11.732361600808439,13.0,12.0,12.0,12.0,12.664211183207323,12.048581277371987,11.601807440107567,10.0,10.0,10.0,10.0,10.0,11.0,12.0,14.350666586595302,14.0,17.58039613163302,19.078439133149573,20.86383965870062,21.0,22.076345327125672,23.110214778663387,24.363686046212646,24.0,24.890474031385107,25.0,25.0,25.0,25.0,24.080146064176223,23.0,21.0,21.0,20.0,19.0,19.0,18.0,17.0,17.0,17.0,17.0,16.93001963068293,16.0,15.0
327,2017/11/24,14.459053688569435,13.0,13.0,12.0,12.0,12.0,12.0,12.53270505861309,12.0,11.0,12.0,11.0,11.0,12.0,12.0,11.0,11.0,13.0,14.0,16.0,18.0,19.0,21.0,21.0,22.0,23.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,24.0,22.0,21.0,20.0,20.0,20.0,19.0,17.0,18.0,18.0,18.0,17.0,16.0,16.0
328,2017/11/25,15.0,15.0,15.0,15.0,14.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,12.0,12.0,14.0,16.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,24.0,25.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,23.0,21.0,21.0,20.0,18.0,17.0,17.0,17.0,17.0,16.0,15.0,14.0,14.0
329,2017/11/26,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,13.0,13.0,13.0,13.0,14.0,16.0,18.0,20.0,21.0,23.0,23.0,25.0,25.0,26.0,24.658150224555982,26.0,26.0,26.0,27.0,27.0,23.65123805364256,25.0,24.0,23.0,21.0,19.0,18.0,17.0,17.0,17.0,16.0,16.0,14.658866518174753,16.0,16.0
330,2017/11/27,16.0,15.0,15.0,15.0,14.0,14.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,13.190070253269953,12.0,12.0,13.0,13.0,14.0,16.0,17.0,19.0,20.0,22.0,22.0,23.0,27.897859512407102,24.0,24.0,25.0,25.0,25.0,25.0,24.0,23.0,23.0,22.0,21.0,20.0,20.0,18.0,17.0,17.0,17.0,17.0,16.0,16.0,14.0
331,2017/11/28,15.0,15.0,16.41090073827665,14.0,13.222833917470558,13.0,14.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,16.0,18.0,19.0,21.0,22.0,24.0,25.0,26.0,28.703151854947873,24.652730262289893,27.0,27.0,27.0,27.0,27.0,27.0,26.0,25.0,23.0,22.0,21.498016506460647,21.14246327308737,18.740303394506263,20.0,19.0,18.74099964000271,18.0,18.0,16.0,16.0
332,2017/11/29,16.035171807159116,15.0,16.913431401483635,15.025643146629996,13.0,13.0,13.0,13.702179379950794,13.720223332092194,12.0,12.0,12.0,12.0,12.0,13.0,13.0,14.0,16.0,19.0,19.515839493383602,24.0,26.0,27.0,27.0,28.0,28.0,28.0,25.79656759650382,28.0,28.0,27.0,27.91516976358088,27.0,26.0,25.0,25.0,23.0,22.0,22.0,21.0,19.0,19.0,19.0,19.0,17.420364147878868,19.0,17.0,17.0
333,2017/11/30,17.0,14.746989127931844,16.0,16.0,15.0,15.0,12.173935560725376,14.0,14.0,14.0,12.157042861035508,13.0,13.0,13.0,13.0,13.0,14.121573481067497,17.0,17.0,19.0,21.0,22.0,24.0,25.0,25.0,26.0,26.0,26.0,26.15658891209983,26.0,27.0,27.0,26.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,19.0,19.0,18.0,17.0,16.0,15.0,15.0,15.0
334,2017/12/01,15.0,14.0,14.0,14.0,13.0,13.0,11.986576925915351,13.0,13.0,12.0,12.0,12.0,13.006153617060065,11.0,11.0,12.0,12.0,12.0,15.595023295007334,17.01838466892608,18.0,20.0,21.56340812297131,22.0,24.0,24.60283077496424,25.0,25.0,25.0,25.0,26.0,25.54972485144689,25.0,25.566529040780598,24.332937512859335,22.0,22.0,20.0,20.0,19.0,19.0,17.0,17.0,16.399619492636283,15.0,14.0,13.576170418371172,14.0
335,2017/12/02,14.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,11.0,10.0,10.0,12.0,10.0,9.0,9.0,10.0,13.0,15.0,16.0,19.0,20.0,21.0,24.0,22.478467778660956,24.0,25.0,25.0,26.0,26.0,26.0,24.10080317348,25.0,24.347105328986874,23.0,22.0,21.0,20.0,19.0,18.0,17.0,15.0,17.0,16.0,15.0,15.0,14.0,13.0
336,2017/12/03,13.81073774339686,13.0,12.0,12.0,12.0,11.0,12.0,11.0,11.0,11.0,10.535007758766323,11.0,11.0,11.0,11.0,11.0,11.0,11.0,14.0,17.0,19.0,21.0,21.0,21.0,21.0,23.0,23.0,23.0,24.0,24.0,24.0,23.0,23.0,23.0,22.0,21.0,20.705111079582895,20.0,18.0,17.0,17.0,16.0,16.0,15.0,16.16980551521628,15.0,16.0,16.0
337,2017/12/04,15.0,15.0,15.0,14.481342806567206,13.0,13.0,13.0,13.0,13.0,12.0,13.218585739058005,12.0,12.0,12.0,12.0,12.0,12.0,14.0,15.0,17.0,18.0,21.395491503602507,22.0,21.0,21.23603604228371,22.0,22.50152262921399,22.2550034522015,22.870700436607528,22.689691836382856,23.065002728139827,22.56535420214464,22.25930869970691,22.114005560204703,21.28726104672031,21.0,20.852596298971307,20.0,20.0,19.0,17.982211821665604,18.0,17.0,17.0,17.0,15.470295797188204,18.18022041818633,17.0
338,2017/12/05,17.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,17.0,17.0,18.0,19.0,19.0,20.0,20.927046765374193,22.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,22.0,21.0,21.0,21.0,20.0,20.0,20.516048461345644,19.0,18.0,17.82418342701636,17.0,17.0,17.0,19.244909709358872,17.0
339,2017/12/06,16.0,16.0,16.0,16.0,17.0,16.178204639889262,17.0,16.803436303128517,16.0,17.15126134864624,16.996841400675414,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,17.0,18.0,20.0,21.0,21.85466307706625,22.966708264879436,23.0,24.047736686274625,23.307243764730764,24.0,23.0,24.0,24.0,22.642688560291887,21.303921746766555,22.0,20.764273997714092,21.0,18.95199877555363,20.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,17.0
340,2017/12/07,17.0,17.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,15.0,16.0,16.0,16.0,17.0,17.0,18.0,19.0,20.0,21.0,21.0,21.218200198896323,22.0,23.0,24.0,23.62167228854833,24.0,24.0,24.0,24.0,23.0,22.0,21.0,20.0,19.0,18.0,18.0,17.0,17.0,17.835526670243986,17.0,15.0,15.0,15.0,15.0
341,2017/12/08,15.0,15.0,14.0,14.0,13.483016584637951,14.0,13.0,12.0,12.0,12.0,11.0,10.0,10.0,12.575604352592267,10.0,10.0,11.0,12.0,13.0,15.0,16.0,18.0,20.0,21.0,20.972637221278237,21.478433443480665,22.96476753404089,23.0,24.0,24.0,24.0,24.0,24.0,23.0,23.0,21.0,20.0,19.0,18.0,18.0,18.0,17.0,17.0,16.0,16.0,16.0,15.0,15.0
342,2017/12/09,15.0,14.0,14.0,14.0,13.0,12.0,13.07600971437188,12.0,12.0,12.0,11.17699299484587,11.0,11.0,11.0,11.0,12.0,12.0,12.0,15.0,16.0,15.253577906225935,19.0,20.54287948532567,21.0,22.0,23.0,24.0,25.21549741144367,25.0,25.0,26.0,26.0,26.0,25.0,24.0,23.0,23.0,19.43789518638089,19.753950276575292,19.0,18.0,17.0,16.0,16.0,15.0,15.0,14.888599525373102,14.0
343,2017/12/10,14.0,14.0,14.0,12.339883093593562,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,15.0,17.0,18.0,21.985934783658767,22.0,23.0,24.0,26.0,26.0,27.0,27.0,27.0,26.0,27.10168792257336,25.0,24.0,23.0,22.0,21.0,19.20828862332303,20.0,18.24661979949365,18.0,18.0,17.0,16.0,16.0,15.0,15.0,14.0
344,2017/12/11,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,10.0,10.0,12.0,12.0,14.0,15.0,18.0,16.980480770182368,21.0,22.0,22.0,23.0,23.0,23.858766006378044,24.0,24.0,24.0,22.83917901947101,24.0,24.0,24.0,19.1262817227944,22.0,21.0,21.0,18.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0
345,2017/12/12,15.0,15.0,15.0,15.0,13.81444984100946,15.0,15.0,15.0,15.0,12.55660955519875,15.0,15.0,15.0,15.0,15.0,12.859669783773754,15.0,15.0,16.659009022977553,16.0,18.440929865663982,17.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.50938315601302,16.0,16.0,15.0,15.0,15.0
346,2017/12/13,15.0,15.0,15.0,14.757538448780192,15.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,15.0,15.0,16.0,16.0,17.0,17.010400259122004,18.0,18.0,19.0,15.896682840747031,18.0,18.0,15.08784285670574,16.0,16.0,15.0,14.0,13.0,14.29497862627481,13.0,13.0,13.990433144086046,12.0,11.0,12.988845371274577,11.0
347,2017/12/14,12.0,12.0,12.649475216936796,12.0,12.0,12.0,12.0,12.0,11.845655643984648,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.691890432711782,12.0,12.0,13.0,13.0,15.0,16.0,16.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,17.0,16.0,15.0,15.0,14.0,14.0,13.0,13.0,12.0,12.0,11.0,11.0,11.0,11.0
348,2017/12/15,11.0,11.0,10.0,9.609979133252162,9.029056439406936,10.0,10.0,10.414245253270275,10.24458519835932,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,10.080835011565805,11.73583406572759,12.0,13.0,14.0,16.88616016471907,16.0,17.0,18.0,18.0,17.406015114079594,18.380606560314973,18.0,18.0,17.0,17.0,16.0,14.0,14.0,14.0,13.0,13.0,13.0,12.0,12.0,11.0,10.0,11.0
349,2017/12/16,9.0,10.667082789206862,9.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,7.171772561807092,9.0,9.0,10.0,10.0,12.997435854105404,13.0,16.0,15.0,17.9428208951408,18.0,18.0,18.0,18.0,19.0,19.0,19.0,18.0,18.0,16.0,15.0,14.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,11.0,11.0,11.0
350,2017/12/17,11.0,11.0,11.0,10.0,9.0,8.0,8.0,8.0,8.0,8.165802330557907,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,10.0,12.24382093685026,13.0,15.0,16.0,18.0,19.0,19.0,20.0,21.0,21.0,22.0,22.0,22.0,21.0,21.0,21.25557874767606,15.0,17.0,16.0,15.0,15.0,15.064071796646171,14.0,13.820926606574961,13.0,13.0,12.0,12.0,12.0
351,2017/12/18,12.0,12.0,11.0,10.0,10.0,10.0,10.0,9.0,8.0,8.0,7.878338266326639,7.0,8.0,8.0,8.0,8.0,9.0,10.0,11.0,13.0,14.062012813605984,16.0,17.0,20.0,20.0,19.833217217035223,21.0,23.0,24.0,24.0,24.0,24.0,24.0,23.0,23.0,22.0,20.0,19.0,18.0,17.0,17.0,16.0,16.0,15.0,14.0,14.0,12.999816727940676,13.0
352,2017/12/19,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,10.269147157870869,10.0,10.0,11.0,14.0,14.0,16.0,17.0,18.0,20.0,21.0,22.0,22.0,23.0,23.0,23.0,23.0,22.0,21.0,20.0,19.0,18.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,15.0,15.0,15.0
353,2017/12/20,15.0,14.0,13.0,13.0,13.0,13.0,13.0,12.077944586662118,11.0,11.0,11.0,11.0,11.0,10.915153676696793,11.0,11.0,12.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,18.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,20.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0
354,2017/12/21,16.0,16.0,15.0,15.0,15.0,15.0,15.0,12.00118532047128,14.0,14.0,13.0,13.0,13.0,12.0,12.0,12.0,13.0,13.0,14.0,15.0,16.0,17.0,19.0,20.0,21.0,22.0,22.0,23.0,20.09659355795223,24.0,24.0,24.0,24.0,23.0,22.0,21.0,21.0,20.0,19.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,14.0,14.0
355,2017/12/22,13.0,13.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,12.0,12.0,13.0,14.0,16.0,18.0,19.0,21.0,22.0,23.0,23.0,21.723775300247027,25.0,25.0,25.14332720699007,24.0,24.0,23.0,21.0,20.0,19.0,19.316401293897428,17.0,16.0,16.0,16.0,15.0,14.0,14.0,13.10154137783042,14.0
356,2017/12/23,13.0,13.0,13.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,9.0,9.695878906983868,9.0,9.0,9.0,10.0,11.0,13.0,14.0,16.0,18.0,19.0,20.0,22.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,23.068088975103535,22.929959141319213,21.0,19.19476763874167,20.0,19.0,18.0,15.152719715112806,16.0,16.0,15.0,15.0,13.581187060240328,14.0,13.0
357,2017/12/24,13.490595513967023,12.0,12.0,12.365373381448757,11.916128213316176,11.0,11.0,11.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,14.0,18.0,19.0,16.427045022400616,21.0,22.0,22.0,23.0,23.0,24.0,25.0,24.0,22.65447447386634,22.60072346806985,23.0,22.0,22.0,21.0,19.136484907884025,18.0,17.0,17.0,15.0,14.0,15.940315746025396,14.0,14.0,14.0,14.0,13.0
358,2017/12/25,13.0,13.0,11.252279199513596,12.0,12.0,12.0,11.0,11.0,11.0,11.0,10.0,10.0,8.926526140063089,9.0,9.0,9.0,9.0,10.0,11.0,12.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,21.0,22.0,22.0,22.0,21.998051456580967,22.760767238893287,22.0,21.0,20.0,19.0,18.0,17.034107559865753,16.0,16.0,15.0,15.0,14.0,14.0,14.0,13.0,12.0
359,2017/12/26,12.0,11.0,11.0,11.344233764946997,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,8.059930042483979,9.0,10.0,11.0,12.0,13.392945257903351,15.0,17.0,18.0,19.0,20.0,21.0,21.0,22.0,22.0,23.0,23.0,23.342888815786637,22.0,21.0,20.0,19.0,18.0,18.0,17.0,17.0,16.0,14.0,14.0,15.759660003423566,13.0,13.0,12.0
360,2017/12/27,12.989137410751935,12.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.168655715069324,9.0,9.0,9.0,11.0,12.0,13.0,15.0,17.0,19.0,20.0,21.0,22.229071557200307,22.33291853644831,23.148036696059425,24.0,24.0,25.0,25.0,24.0,24.0,21.502072051645815,23.0,21.0,20.0,18.0,17.0,17.0,16.0,16.0,16.0,16.0,15.0,14.0,14.0
361,2017/12/28,14.0,12.840409225514446,13.0,11.382691558763252,13.0,12.0,12.0,12.0,12.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,14.0,12.564317539190844,16.0,18.0,18.0,22.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,22.0,20.0,20.0,20.0,18.0,17.0,16.0,15.0,15.0,15.0,14.0,13.0,13.0,13.0
362,2017/12/29,13.0,13.0,13.0,12.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,11.0,12.0,15.0,17.0,18.0,19.0,22.30758109658808,21.0,22.0,22.0,23.0,24.0,24.0,22.669040779538555,23.0,23.0,22.0,20.0,17.044497494350523,19.0,18.0,18.0,17.0,16.0,16.0,16.0,16.0,11.799057879310494,12.185852961337952,14.0
363,2017/12/30,13.0,13.0,11.34735662592514,12.0,9.257478670732588,11.0,8.936599374684842,8.933701372484247,,10.04348706052119,10.162052638666903,10.0,10.0,9.0,9.0,9.0,9.0,10.0,11.0,12.0,14.0,16.0,17.049565322158013,18.0,19.0,21.0,21.0,21.0,22.0,22.0,22.0,22.0,22.0,21.0,21.0,21.0,15.316746241525783,17.88505728065313,17.0,16.0,15.0,15.0,14.0,13.0,13.0,12.0,12.0,12.0
364,2017/12/31,,11.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,11.0,12.0,14.0,17.0,19.0,20.0,21.0,22.0,22.0,22.0,,21.0,20.0,19.0,18.0,17.0,16.0,15.0,15.0,14.0,13.0,12.0,12.0,12.0,12.0,12.0
